"","DATA_YEAR","COUNTY","SOCP","SEX","count","count_moe","share","share_moe"
"367",2022,"Region","ENT-Athletes And Sports Competitors","Female",72,102.385888908091,0.507042253521127,0.436114064448805
"368",2022,"Region","ENT-Athletes And Sports Competitors","Male",70,58.6021870538976,0.492957746478873,0.436114064448805
"369",2022,"Region","ENT-Athletes And Sports Competitors","Total",142,121.465178158187,0.000167417096115098,0.00014253787973236
"370",2022,"Region","ENT-Broadcast Announcers And Radio Disc Jockeys","Female",60,73.7539928071694,0.530973451327434,0.381222681221132
"371",2022,"Region","ENT-Broadcast Announcers And Radio Disc Jockeys","Male",53,50.0834291332972,0.469026548672566,0.381222681221132
"372",2022,"Region","ENT-Broadcast Announcers And Radio Disc Jockeys","Total",113,92.6625740320762,0.00013322628071131,0.000109196951820771
"373",2022,"Region","ENT-Coaches And Scouts","Female",557,191.492767686537,0.541302235179786,0.127590691763205
"374",2022,"Region","ENT-Coaches And Scouts","Male",472,180.080171864506,0.458697764820214,0.127590691763205
"375",2022,"Region","ENT-Coaches And Scouts","Total",1029,263.948951593864,0.00121318445001715,0.000313123000050171
"376",2022,"Region","ENT-Commercial And Industrial Designers","Female",10,19.8698024021378,0.0952380952380952,0.26916306934241
"377",2022,"Region","ENT-Commercial And Industrial Designers","Male",95,112.455333060509,0.904761904761905,0.26916306934241
"378",2022,"Region","ENT-Commercial And Industrial Designers","Total",105,113.072063829887,0.000123794331634403,0.000132982668830196
"379",2022,"Region","ENT-Court Reporters And Simultaneous Captioners","Female",29,50.7556479615816,1,0
"380",2022,"Region","ENT-Court Reporters And Simultaneous Captioners","Total",29,50.7556479615816,3.41908154037876e-05,5.97416865352009e-05
"381",2022,"Region","ENT-Dancers And Choreographers","Male",33,32.0500716067843,1,0
"382",2022,"Region","ENT-Dancers And Choreographers","Total",33,32.0500716067843,3.89067899422411e-05,3.76938567576425e-05
"383",2022,"Region","ENT-Disc Jockeys, Except Radio","Male",38,46.0335549083492,1,0
"384",2022,"Region","ENT-Disc Jockeys, Except Radio","Total",38,46.0335549083492,4.48017581153079e-05,5.4301380365601e-05
"385",2022,"Region","ENT-Editors","Female",389,158.721616501975,0.758284600389864,0.151916572578039
"386",2022,"Region","ENT-Editors","Male",124,80.4369677138565,0.241715399610136,0.151916572578039
"387",2022,"Region","ENT-Editors","Total",513,167.529339199138,0.000604823734556657,0.00019706001841433
"388",2022,"Region","ENT-Entertainers And Performers, Sports And Related Workers, All Other","Female",58,48.9439335490109,0.840579710144927,0.24959821913049
"389",2022,"Region","ENT-Entertainers And Performers, Sports And Related Workers, All Other","Male",11,18.6001423717669,0.159420289855072,0.24959821913049
"390",2022,"Region","ENT-Entertainers And Performers, Sports And Related Workers, All Other","Total",69,55.3927950865453,8.13505607883223e-05,6.51612036211421e-05
"391",2022,"Region","ENT-Fashion Designers","Female",206,127.855237373171,1,0
"392",2022,"Region","ENT-Fashion Designers","Total",206,127.855237373171,0.000242872688730354,0.000150600155730453
"393",2022,"Region","ENT-Floral Designers","Female",208,145.438840135639,1,0
"394",2022,"Region","ENT-Floral Designers","Total",208,145.438840135639,0.00024523067599958,0.00017122320105679
"395",2022,"Region","ENT-Graphic Designers","Female",469,162.32824659467,0.51766004415011,0.133405227179906
"396",2022,"Region","ENT-Graphic Designers","Male",437,186.608918908636,0.48233995584989,0.133405227179906
"397",2022,"Region","ENT-Graphic Designers","Total",906,253.294480464439,0.00106816823295971,0.000298419836834083
"398",2022,"Region","ENT-Interior Designers","Female",551,280.870201906058,0.971781305114638,0.055223503300045
"399",2022,"Region","ENT-Interior Designers","Male",16,29.0564932502186,0.0282186948853616,0.055223503300045
"400",2022,"Region","ENT-Interior Designers","Total",567,280.681303507644,0.000668489390825779,0.000330462699255643
"401",2022,"Region","ENT-Interpreters And Translators","Female",656,241.343981740793,0.767251461988304,0.111281905258335
"402",2022,"Region","ENT-Interpreters And Translators","Male",199,111.15867647197,0.232748538011696,0.111281905258335
"403",2022,"Region","ENT-Interpreters And Translators","Total",855,283.069561905727,0.00100803955759443,0.000332502731961024
"404",2022,"Region","ENT-Media And Communication Workers, All Other","Female",77,65.1812438608684,0.846153846153846,0.276941354894039
"405",2022,"Region","ENT-Media And Communication Workers, All Other","Male",14,25.8008168475341,0.153846153846154,0.276941354894039
"406",2022,"Region","ENT-Media And Communication Workers, All Other","Total",91,70.3735152862922,0.000107288420749816,8.28699571702177e-05
"407",2022,"Region","ENT-Merchandise Displayers And Window Trimmers","Female",147,108.833876297778,1,0
"408",2022,"Region","ENT-Merchandise Displayers And Window Trimmers","Total",147,108.833876297778,0.000173312064288165,0.000128026714194003
"409",2022,"Region","ENT-Music Directors And Composers","Female",56,57.9462778895245,0.414814814814815,0.319409423835906
"410",2022,"Region","ENT-Music Directors And Composers","Male",79,58.2803790310255,0.585185185185185,0.319409423835906
"411",2022,"Region","ENT-Music Directors And Composers","Total",135,79.8604722077825,0.000159164140672805,9.4257117311243e-05
"412",2022,"Region","ENT-Musicians And Singers","Female",156,105.600159676726,0.454810495626822,0.215421225923343
"413",2022,"Region","ENT-Musicians And Singers","Male",187,92.9788866826765,0.545189504373178,0.215421225923343
"414",2022,"Region","ENT-Musicians And Singers","Total",343,136.514188172878,0.000404394816672385,0.00016118006725979
"415",2022,"Region","ENT-News Analysts, Reporters, And Journalists","Female",127,96.042504750501,0.616504854368932,0.306526312495036
"416",2022,"Region","ENT-News Analysts, Reporters, And Journalists","Male",79,76.5959059121308,0.383495145631068,0.306526312495036
"417",2022,"Region","ENT-News Analysts, Reporters, And Journalists","Total",206,114.685525737776,0.000242872688730354,0.000135000078618026
"418",2022,"Region","ENT-Other Designers","Female",1094,299.718368001529,0.457549142618151,0.0862323524466261
"419",2022,"Region","ENT-Other Designers","Male",1297,303.91792368582,0.542450857381849,0.0862323524466261
"420",2022,"Region","ENT-Other Designers","Total",2391,450.644139632371,0.00281897378036056,0.000533836244239603
"421",2022,"Region","ENT-Other Media And Communication Equipment Workers","Female",107,101.603888083823,0.26161369193154,0.212947065062481
"422",2022,"Region","ENT-Other Media And Communication Equipment Workers","Male",302,138.428973615533,0.73838630806846,0.212947065062481
"423",2022,"Region","ENT-Other Media And Communication Equipment Workers","Total",409,169.501266167837,0.000482208396556867,0.000199183973860813
"424",2022,"Region","ENT-Photographers","Female",591,250.875713586429,0.673120728929385,0.121152372131184
"425",2022,"Region","ENT-Photographers","Male",287,106.665280726673,0.326879271070615,0.121152372131184
"426",2022,"Region","ENT-Photographers","Total",878,283.728882791301,0.00103515641119054,0.000334335428325594
"427",2022,"Region","ENT-Producers And Directors","Female",155,90.5355456505896,0.235204855842185,0.123764038508204
"428",2022,"Region","ENT-Producers And Directors","Male",504,184.005952903024,0.764795144157815,0.123764038508205
"429",2022,"Region","ENT-Producers And Directors","Total",659,209.084612250639,0.000776956805210209,0.000245214843938381
"430",2022,"Region","ENT-Public Relations Specialists","Female",397,206.537922428909,0.59077380952381,0.145201796936893
"431",2022,"Region","ENT-Public Relations Specialists","Male",275,167.003961536097,0.40922619047619,0.145201796936893
"432",2022,"Region","ENT-Public Relations Specialists","Total",672,323.472006945733,0.000792283722460182,0.000381726156593504
"433",2022,"Region","ENT-Technical Writers","Female",140,77.8138904052483,0.526315789473684,0.207676435266628
"434",2022,"Region","ENT-Technical Writers","Male",126,77.9528687092399,0.473684210526316,0.207676435266628
"435",2022,"Region","ENT-Technical Writers","Total",266,110.16834086978,0.000313612306807156,0.000129685132826292
"436",2022,"Region","ENT-Television, Video, And Film Camera Operators And Editors","Female",42,47.7404394224645,0.232044198895028,0.302215550306517
"437",2022,"Region","ENT-Television, Video, And Film Camera Operators And Editors","Male",139,142.613056555142,0.767955801104972,0.302215550306517
"438",2022,"Region","ENT-Television, Video, And Film Camera Operators And Editors","Total",181,152.270053880433,0.000213397847865019,0.000179198958222408
"439",2022,"Region","ENT-Umpires, Referees, And Other Sports Officials","Female",24,23.0945345807184,0.212389380530973,0.336775155763884
"440",2022,"Region","ENT-Umpires, Referees, And Other Sports Officials","Male",89,128.063012283016,0.787610619469027,0.336775155763884
"441",2022,"Region","ENT-Umpires, Referees, And Other Sports Officials","Total",113,129.482504966887,0.00013322628071131,0.000152404357056541
"442",2022,"Region","ENT-Writers And Authors","Female",692,221.393105880129,0.590947907771136,0.129295623165233
"443",2022,"Region","ENT-Writers And Authors","Male",479,208.926009552425,0.409052092228864,0.129295623165233
"444",2022,"Region","ENT-Writers And Authors","Total",1171,300.051111414789,0.00138060154613225,0.000352737293550521
"445",2022,"Region","EXT-Explosives Workers, Ordnance Handling Experts, And Blasters","Male",118,122.411102994173,1,0
"446",2022,"Region","EXT-Explosives Workers, Ordnance Handling Experts, And Blasters","Total",118,122.411102994173,0.000139121248884377,0.000144745695847978
"447",2022,"Region","EXT-Other Extraction Workers","Male",40,66.4761169612817,1,0
"448",2022,"Region","EXT-Other Extraction Workers","Total",40,66.4761169612817,4.71597453845347e-05,7.84352173290236e-05
"449",2022,"Region","EXT-Surface Mining Machine Operators And Earth Drillers","Male",18,34.1966183086866,1,0
"450",2022,"Region","EXT-Surface Mining Machine Operators And Earth Drillers","Total",18,34.1966183086866,2.12218854230406e-05,4.02847830118369e-05
"451",2022,"Region","EXT-Underground Mining Machine Operators","Male",18,33.9424534138297,1,0
"452",2022,"Region","EXT-Underground Mining Machine Operators","Total",18,33.9424534138297,2.12218854230406e-05,4.00295064040421e-05
"453",2022,"Region","FFF-Agricultural Inspectors","Female",20,33.6964106397106,0.645161290322581,0.654745353782804
"454",2022,"Region","FFF-Agricultural Inspectors","Male",11,19.4465162368482,0.354838709677419,0.654745353782804
"455",2022,"Region","FFF-Agricultural Inspectors","Total",31,36.8108953809874,3.65488026730144e-05,4.34123774752095e-05
"456",2022,"Region","FFF-First-Line Supervisors Of Farming, Fishing, And Forestry Workers","Male",109,97.0619700887016,1,0
"457",2022,"Region","FFF-First-Line Supervisors Of Farming, Fishing, And Forestry Workers","Total",109,97.0619700887016,0.000128510306172857,0.000114564046105935
"458",2022,"Region","FFF-Fishing And Hunting Workers","Male",260,130.436675378323,1,0
"459",2022,"Region","FFF-Fishing And Hunting Workers","Total",260,130.436675378323,0.000306538344999475,0.000153303641633191
"460",2022,"Region","FFF-Forest And Conservation Workers","Female",24,31.910456084174,0.266666666666667,0.509836955384408
"461",2022,"Region","FFF-Forest And Conservation Workers","Male",66,106.40365594048,0.733333333333333,0.509836955384408
"462",2022,"Region","FFF-Forest And Conservation Workers","Total",90,113.92738438365,0.000106109427115203,0.000134217824142197
"463",2022,"Region","FFF-Graders And Sorters, Agricultural Products","Female",59,57.3890497176944,0.719512195121951,0.354246280416347
"464",2022,"Region","FFF-Graders And Sorters, Agricultural Products","Male",23,31.5737170760745,0.280487804878049,0.354246280416347
"465",2022,"Region","FFF-Graders And Sorters, Agricultural Products","Total",82,61.7477872073162,9.66774780382961e-05,7.27785038175298e-05
"466",2022,"Region","FFF-Logging Workers","Male",227,141.544101232619,1,0
"467",2022,"Region","FFF-Logging Workers","Total",227,141.544101232619,0.000267631555057234,0.000166876731887417
"468",2022,"Region","FFF-Other Agricultural Workers","Female",341,124.802280818501,0.258333333333333,0.080484714472946
"469",2022,"Region","FFF-Other Agricultural Workers","Male",979,249.789065695939,0.741666666666667,0.080484714472946
"470",2022,"Region","FFF-Other Agricultural Workers","Total",1320,292.482896647394,0.00155627159768964,0.000342152866859178
"471",2022,"Region","FIN-Accountants And Auditors","Female",3580,560.659705676046,0.616391184573003,0.0595233177653963
"472",2022,"Region","FIN-Accountants And Auditors","Male",2228,379.088099608785,0.383608815426997,0.0595233177653963
"473",2022,"Region","FIN-Accountants And Auditors","Total",5808,617.772845604475,0.00684759502983443,0.000739357647321257
"474",2022,"Region","FIN-Budget Analysts","Female",136,87.3454726001869,0.866242038216561,0.168807182919249
"475",2022,"Region","FIN-Budget Analysts","Male",21,26.5044164244376,0.133757961783439,0.168807182919249
"476",2022,"Region","FIN-Budget Analysts","Total",157,91.6539617733462,0.000185102000634299,0.000108044680698055
"477",2022,"Region","FIN-Credit Analysts","Female",90,75.0424768131357,0.865384615384615,0.211960085667713
"478",2022,"Region","FIN-Credit Analysts","Male",14,23.2579964205862,0.134615384615385,0.211960085667713
"479",2022,"Region","FIN-Credit Analysts","Total",104,81.2428512470482,0.00012261533799979,9.58217391095557e-05
"480",2022,"Region","FIN-Credit Counselors And Loan Officers","Female",425,191.693678788582,0.456989247311828,0.150649910042383
"481",2022,"Region","FIN-Credit Counselors And Loan Officers","Male",505,219.192777880568,0.543010752688172,0.150649910042383
"482",2022,"Region","FIN-Credit Counselors And Loan Officers","Total",930,299.245801812657,0.00109646408019043,0.000353820980591835
"483",2022,"Region","FIN-Financial And Investment Analysts","Female",895,306.25575164599,0.621096460791117,0.105370890400421
"484",2022,"Region","FIN-Financial And Investment Analysts","Male",546,181.004575860667,0.378903539208883,0.105370890400421
"485",2022,"Region","FIN-Financial And Investment Analysts","Total",1441,375.57821381671,0.00169892982747786,0.000445460170468472
"486",2022,"Region","FIN-Financial Examiners","Female",9,18.7450619164088,0.310344827586207,0.607959614991016
"487",2022,"Region","FIN-Financial Examiners","Male",20,33.0129000354407,0.689655172413793,0.607959614991016
"488",2022,"Region","FIN-Financial Examiners","Total",29,38.3711897456933,3.41908154037876e-05,4.53913703642472e-05
"489",2022,"Region","FIN-Insurance Underwriters","Female",103,67.2611916059328,0.88034188034188,0.185419073550065
"490",2022,"Region","FIN-Insurance Underwriters","Male",14,22.6658078666965,0.11965811965812,0.185419073550065
"491",2022,"Region","FIN-Insurance Underwriters","Total",117,72.4099029138971,0.000137942255249764,8.55570798518266e-05
"492",2022,"Region","FIN-Other Financial Specialists","Female",101,59.182290076931,0.412244897959184,0.262054573658188
"493",2022,"Region","FIN-Other Financial Specialists","Male",144,114.362998086138,0.587755102040816,0.262054573658188
"494",2022,"Region","FIN-Other Financial Specialists","Total",245,128.168620828189,0.000288853440480275,0.000151058718781676
"495",2022,"Region","FIN-Personal Financial Advisors","Female",529,210.893555138013,0.312278630460449,0.0992572433224092
"496",2022,"Region","FIN-Personal Financial Advisors","Male",1165,280.793115867804,0.687721369539551,0.0992572433224092
"497",2022,"Region","FIN-Personal Financial Advisors","Total",1694,354.306040524996,0.00199721521703504,0.000418669786542524
"498",2022,"Region","FIN-Property Appraisers And Assessors","Female",26,30.9723402812897,0.141304347826087,0.151846298436809
"499",2022,"Region","FIN-Property Appraisers And Assessors","Male",158,88.371108676705,0.858695652173913,0.151846298436809
"500",2022,"Region","FIN-Property Appraisers And Assessors","Total",184,97.6920890924644,0.000216934828768859,0.000115493098702828
"501",2022,"Region","FIN-Tax Examiners And Collectors, And Revenue Agents","Female",68,60.6980480534589,0.581196581196581,0.277331131750561
"502",2022,"Region","FIN-Tax Examiners And Collectors, And Revenue Agents","Male",49,40.6418215635077,0.418803418803419,0.277331131750561
"503",2022,"Region","FIN-Tax Examiners And Collectors, And Revenue Agents","Total",117,75.5608506271601,0.000137942255249764,8.87083258086431e-05
"504",2022,"Region","FIN-Tax Preparers","Female",95,49.4814249996905,0.416666666666667,0.217510630933565
"505",2022,"Region","FIN-Tax Preparers","Male",133,88.7263654727275,0.583333333333333,0.217510630933565
"506",2022,"Region","FIN-Tax Preparers","Total",228,98.9546465053562,0.000268810548691848,0.000116999469326241
"507",2022,"Region","HLS-Dental Assistants","Female",1381,376.684885925889,0.989964157706093,0.0172943375866151
"508",2022,"Region","HLS-Dental Assistants","Male",14,23.3971976420254,0.0100358422939068,0.0172943375866151
"509",2022,"Region","HLS-Dental Assistants","Total",1395,375.834442770351,0.00164469612028565,0.000443619287495083
"510",2022,"Region","HLS-Home Health Aides","Female",543,213.304873476323,0.776824034334764,0.144495426096825
"511",2022,"Region","HLS-Home Health Aides","Male",156,109.669202679011,0.223175965665236,0.144495426096824
"512",2022,"Region","HLS-Home Health Aides","Total",699,234.072575465389,0.000824116550594743,0.000276675053745431
"513",2022,"Region","HLS-Massage Therapists","Female",771,231.980288982168,0.864349775784753,0.0954774336024038
"514",2022,"Region","HLS-Massage Therapists","Male",121,92.1302806763336,0.135650224215247,0.0954774336024038
"515",2022,"Region","HLS-Massage Therapists","Total",892,248.784972850552,0.00105166232207512,0.000296097245879193
"516",2022,"Region","HLS-Medical Assistants","Female",1792,416.902524755488,0.915687276443536,0.0422334757276775
"517",2022,"Region","HLS-Medical Assistants","Male",165,85.9888249207419,0.084312723556464,0.0422334757276775
"518",2022,"Region","HLS-Medical Assistants","Total",1957,434.006526110207,0.00230729054293836,0.00051003003809364
"519",2022,"Region","HLS-Medical Transcriptionists","Female",149,100.316006057109,0.961290322580645,0.0718695641191783
"520",2022,"Region","HLS-Medical Transcriptionists","Male",6,10.6861712039439,0.0387096774193548,0.0718695641191783
"521",2022,"Region","HLS-Medical Transcriptionists","Total",155,100.972051040127,0.000182744013365072,0.000119087049553199
"522",2022,"Region","HLS-Nursing Assistants","Female",2262,395.18159266975,0.814254859611231,0.0745182824810465
"523",2022,"Region","HLS-Nursing Assistants","Male",516,236.272627583053,0.185745140388769,0.0745182824810465
"524",2022,"Region","HLS-Nursing Assistants","Total",2778,459.157484903056,0.00327524431695593,0.00054891184621362
"525",2022,"Region","HLS-Occupational Therapy Assistants And Aides","Female",74,81.4283308038425,0.880952380952381,0.260209122984279
"526",2022,"Region","HLS-Occupational Therapy Assistants And Aides","Male",10,21.670963032362,0.119047619047619,0.260209122984279
"527",2022,"Region","HLS-Occupational Therapy Assistants And Aides","Total",84,85.7146030513471,9.90354653075228e-05,0.00010093171492256
"528",2022,"Region","HLS-Orderlies And Psychiatric Aides","Female",95,113.419737904167,0.494791666666667,0.224694893619047
"529",2022,"Region","HLS-Orderlies And Psychiatric Aides","Male",97,112.130010517925,0.505208333333333,0.224694893619047
"530",2022,"Region","HLS-Orderlies And Psychiatric Aides","Total",192,209.839723128153,0.000226366777845766,0.000247412331863365
"531",2022,"Region","HLS-Other Healthcare Support Workers","Female",492,180.639052148892,0.694915254237288,0.126283950378993
"532",2022,"Region","HLS-Other Healthcare Support Workers","Male",216,105.069666846574,0.305084745762712,0.126283950378993
"533",2022,"Region","HLS-Other Healthcare Support Workers","Total",708,213.256977752195,0.000834727493306264,0.000250295839121893
"534",2022,"Region","HLS-Personal Care Aides","Female",4644,695.822458220306,0.789393166751657,0.0512420607928655
"535",2022,"Region","HLS-Personal Care Aides","Male",1239,328.255411804208,0.210606833248343,0.0512420607928655
"536",2022,"Region","HLS-Personal Care Aides","Total",5883,758.288439864739,0.00693601955243044,0.000886772519543252
"537",2022,"Region","HLS-Pharmacy Aides","Female",45,52.7516901032564,0.692307692307692,0.462607099168473
"538",2022,"Region","HLS-Pharmacy Aides","Male",20,33.8706258984094,0.307692307692308,0.462607099168473
"539",2022,"Region","HLS-Pharmacy Aides","Total",65,60.5328708430387,7.66345862498688e-05,7.12957339734193e-05
"540",2022,"Region","HLS-Phlebotomists","Female",379,210.707420072835,0.917675544794189,0.112726101461587
"541",2022,"Region","HLS-Phlebotomists","Male",34,43.6498820445142,0.0823244552058111,0.112726101461587
"542",2022,"Region","HLS-Phlebotomists","Total",413,216.907768806813,0.00048692437109532,0.000255909245461535
"543",2022,"Region","HLS-Physical Therapist Assistants And Aides","Female",187,96.8449655312552,0.410989010989011,0.187018435537391
"544",2022,"Region","HLS-Physical Therapist Assistants And Aides","Male",268,157.457523327722,0.589010989010989,0.187018435537391
"545",2022,"Region","HLS-Physical Therapist Assistants And Aides","Total",455,191.157564567165,0.000536442103749082,0.00022398264991299
"546",2022,"Region","HLS-Veterinary Assistants And Laboratory Animal Caretakers","Female",362,171.01038968437,0.902743142144638,0.135016803425257
"547",2022,"Region","HLS-Veterinary Assistants And Laboratory Animal Caretakers","Male",39,53.8395206145077,0.0972568578553616,0.135016803425257
"548",2022,"Region","HLS-Veterinary Assistants And Laboratory Animal Caretakers","Total",401,173.624275671635,0.00047277644747996,0.000206155002165514
"549",2022,"Region","LGL-Judicial Law Clerks","Female",37,35.8708082917015,1,0
"550",2022,"Region","LGL-Judicial Law Clerks","Total",37,35.8708082917015,4.36227644806946e-05,4.22639948178215e-05
"551",2022,"Region","LGL-Lawyers, And Judges, Magistrates, And Other Judicial Workers","Female",1641,280.479012387736,0.408208955223881,0.059432565437234
"552",2022,"Region","LGL-Lawyers, And Judges, Magistrates, And Other Judicial Workers","Male",2379,441.627969631963,0.591791044776119,0.059432565437234
"553",2022,"Region","LGL-Lawyers, And Judges, Magistrates, And Other Judicial Workers","Total",4020,537.701535243996,0.00473955441114573,0.000637531164593407
"554",2022,"Region","LGL-Legal Support Workers, All Other","Female",27,34.137218197299,0.72972972972973,0.480193971030572
"555",2022,"Region","LGL-Legal Support Workers, All Other","Male",10,17.7743753406414,0.27027027027027,0.480193971030572
"556",2022,"Region","LGL-Legal Support Workers, All Other","Total",37,37.67373239407,4.36227644806946e-05,4.42900010106074e-05
"557",2022,"Region","LGL-Paralegals And Legal Assistants","Female",1185,282.464032070899,0.828092243186583,0.0849609199657617
"558",2022,"Region","LGL-Paralegals And Legal Assistants","Male",246,133.719883698162,0.171907756813417,0.0849609199657617
"559",2022,"Region","LGL-Paralegals And Legal Assistants","Total",1431,312.771563573161,0.00168713989113173,0.000369078879708988
"560",2022,"Region","LGL-Title Examiners, Abstractors, And Searchers","Female",128,105.762114861608,0.507936507936508,0.308981957734992
"561",2022,"Region","LGL-Title Examiners, Abstractors, And Searchers","Male",124,101.026305943056,0.492063492063492,0.308981957734992
"562",2022,"Region","LGL-Title Examiners, Abstractors, And Searchers","Total",252,142.339560137019,0.000297106395922568,0.000168106521819807
"563",2022,"Region","MED-Acupuncturists","Female",99,89.8913858637189,0.678082191780822,0.365458037701949
"564",2022,"Region","MED-Acupuncturists","Male",47,62.5359682902568,0.321917808219178,0.365458037701949
"565",2022,"Region","MED-Acupuncturists","Total",146,109.948285491407,0.000172133070653552,0.000129598475020801
"566",2022,"Region","MED-Audiologists","Female",126,97.3556529688954,0.777777777777778,0.273245315832082
"567",2022,"Region","MED-Audiologists","Male",36,44.9885696455222,0.222222222222222,0.273245315832082
"568",2022,"Region","MED-Audiologists","Total",162,108.178607017515,0.000190996968807365,0.00012795261617613
"569",2022,"Region","MED-Cardiovascular Technologists And Technicians","Female",94,80.9467042874508,0.895238095238095,0.209138150101681
"570",2022,"Region","MED-Cardiovascular Technologists And Technicians","Male",11,18.087521181743,0.104761904761905,0.209138150101681
"571",2022,"Region","MED-Cardiovascular Technologists And Technicians","Total",105,81.6390811743983,0.000123794331634403,9.62083159792037e-05
"572",2022,"Region","MED-Chiropractors","Female",63,66.2712499882113,0.148235294117647,0.148622669803758
"573",2022,"Region","MED-Chiropractors","Male",362,182.211133664357,0.851764705882353,0.148622669803758
"574",2022,"Region","MED-Chiropractors","Total",425,196.103388512922,0.000501072294710681,0.000229952443126521
"575",2022,"Region","MED-Clinical Laboratory Technologists And Technicians","Female",781,244.670179747145,0.739583333333333,0.127853308009917
"576",2022,"Region","MED-Clinical Laboratory Technologists And Technicians","Male",275,157.106112329374,0.260416666666667,0.127853308009917
"577",2022,"Region","MED-Clinical Laboratory Technologists And Technicians","Total",1056,290.715530903923,0.00124501727815172,0.000343134860013265
"578",2022,"Region","MED-Dental Hygienists","Female",586,193.755932376921,0.850507982583454,0.128487219264747
"579",2022,"Region","MED-Dental Hygienists","Male",103,95.3220370376127,0.149492017416546,0.128487219264747
"580",2022,"Region","MED-Dental Hygienists","Total",689,208.133458419712,0.00081232661424861,0.000246564898939739
"581",2022,"Region","MED-Dentists","Female",187,106.324152200946,0.304065040650407,0.119899568802816
"582",2022,"Region","MED-Dentists","Male",428,171.532961653876,0.695934959349593,0.119899568802816
"583",2022,"Region","MED-Dentists","Total",615,230.857450334617,0.000725081085287221,0.000274953266228134
"584",2022,"Region","MED-Diagnostic Medical Sonographers","Female",250,129.491386639228,1,0
"585",2022,"Region","MED-Diagnostic Medical Sonographers","Total",250,129.491386639228,0.000294748408653342,0.000152499502178581
"586",2022,"Region","MED-Dietetic Technicians And Ophthalmic Medical Technicians","Female",34,46.0555935392217,0.80952380952381,0.375910340333947
"587",2022,"Region","MED-Dietetic Technicians And Ophthalmic Medical Technicians","Male",8,16.3840678709532,0.19047619047619,0.375910340333947
"588",2022,"Region","MED-Dietetic Technicians And Ophthalmic Medical Technicians","Total",42,50.527213323614,4.95177326537614e-05,5.94447660540228e-05
"589",2022,"Region","MED-Dietitians And Nutritionists","Female",324,179.007067845798,0.803970223325062,0.183511267403949
"590",2022,"Region","MED-Dietitians And Nutritionists","Male",79,77.9736940897377,0.196029776674938,0.18351126740395
"591",2022,"Region","MED-Dietitians And Nutritionists","Total",403,188.851086821734,0.000475134434749187,0.000222664663630924
"592",2022,"Region","MED-Emergency Medical Technicians","Female",136,105.110866095043,0.300220750551876,0.204445595378008
"593",2022,"Region","MED-Emergency Medical Technicians","Male",317,186.439905153779,0.699779249448124,0.204445595378008
"594",2022,"Region","MED-Emergency Medical Technicians","Total",453,211.937678522485,0.000534084116479855,0.000249185593703338
"595",2022,"Region","MED-Healthcare Diagnosing Or Treating Practitioners, All Other","Female",119,72.3426039758039,0.922480620155039,0.124167758633446
"596",2022,"Region","MED-Healthcare Diagnosing Or Treating Practitioners, All Other","Male",10,16.7070787018557,0.0775193798449612,0.124167758633446
"597",2022,"Region","MED-Healthcare Diagnosing Or Treating Practitioners, All Other","Total",129,77.1441863088204,0.000152090178865124,9.08204094061689e-05
"598",2022,"Region","MED-Licensed Practical And Licensed Vocational Nurses","Female",830,276.385946698634,0.860995850622407,0.116824880919394
"599",2022,"Region","MED-Licensed Practical And Licensed Vocational Nurses","Male",134,119.405359265194,0.139004149377593,0.116824880919394
"600",2022,"Region","MED-Licensed Practical And Licensed Vocational Nurses","Total",964,297.396483181543,0.00113654986376729,0.000349276923852721
"601",2022,"Region","MED-Magnetic Resonance Imaging Technologists","Female",77,61.3785630737638,0.865168539325843,0.232334045264936
"602",2022,"Region","MED-Magnetic Resonance Imaging Technologists","Male",12,20.8694686983162,0.134831460674157,0.232334045264936
"603",2022,"Region","MED-Magnetic Resonance Imaging Technologists","Total",89,65.1438692913616,0.00010493043348059,7.66934770686198e-05
"604",2022,"Region","MED-Medical Records Specialists","Female",542,195.763639515233,0.858954041204437,0.114715997118249
"605",2022,"Region","MED-Medical Records Specialists","Male",89,74.0222582825598,0.141045958795563,0.114715997118249
"606",2022,"Region","MED-Medical Records Specialists","Total",631,199.476175551117,0.000743944983441034,0.000235453588466273
"607",2022,"Region","MED-Miscellaneous Health Technologists And Technicians","Female",250,125.339932742921,0.5175983436853,0.224867725180844
"608",2022,"Region","MED-Miscellaneous Health Technologists And Technicians","Male",233,167.118965781117,0.4824016563147,0.224867725180844
"609",2022,"Region","MED-Miscellaneous Health Technologists And Technicians","Total",483,209.392088123573,0.000569453925518256,0.000246908990823997
"610",2022,"Region","MED-Nuclear Medicine Technologists And Medical Dosimetrists","Female",51,61.2814939031352,0.689189189189189,0.406033851041787
"611",2022,"Region","MED-Nuclear Medicine Technologists And Medical Dosimetrists","Male",23,28.1794789918125,0.310810810810811,0.406033851041787
"612",2022,"Region","MED-Nuclear Medicine Technologists And Medical Dosimetrists","Total",74,70.1327765117709,8.72455289613891e-05,8.26526463730402e-05
"613",2022,"Region","MED-Nurse Anesthetists","Female",45,45.954128323797,0.681818181818182,0.50552910742816
"614",2022,"Region","MED-Nurse Anesthetists","Male",21,34.7636414231881,0.318181818181818,0.50552910742816
"615",2022,"Region","MED-Nurse Anesthetists","Total",66,48.3892904732029,7.78135798844822e-05,5.69798948814636e-05
"616",2022,"Region","MED-Nurse Practitioners, And Nurse Midwives","Female",1038,285.789813103529,0.90418118466899,0.0540470638199216
