"","DATA_YEAR","COUNTY","SOCP","SEX","PRACE","count","count_moe","reliability","share","share_moe"
"219",2022,"Region","EAT-Cooks","Male","Total",21484,1725.59272910318,"good",0.603432295031318,0.0263457343209095
"220",2022,"Region","EAT-Cooks","Total","Total",35603,2047.3675220753,"good",0.00832410588866839,0.000478354182646772
"221",2022,"Region","EAT-Dining Room And Cafeteria Attendants And Bartender Helpers","Female","Total",1642,346.668285093979,"good",0.435890629147863,0.0803029660969488
"222",2022,"Region","EAT-Dining Room And Cafeteria Attendants And Bartender Helpers","Male","Total",2125,519.736832350037,"good",0.564109370852137,0.0803029660969488
"223",2022,"Region","EAT-Dining Room And Cafeteria Attendants And Bartender Helpers","Total","Total",3767,619.694338310227,"good",0.000880737771609522,0.000144871199651041
"224",2022,"Region","EAT-Dishwashers","Male","White alone",2374,546.531166767962,"good",0.446828533785056,0.0776887789843373
"225",2022,"Region","EAT-Dishwashers","Male","Total",5313,868.489975633714,"good",0.852672123254694,0.0490474595996636
"226",2022,"Region","EAT-Dishwashers","Total","Total",6231,980.956134449956,"good",0.00145682958717784,0.000229352301729407
"227",2022,"Region","EAT-Fast Food And Counter Workers","Female","Asian alone",1471,326.673972501637,"good",0.106880767274577,0.02355640465913
"228",2022,"Region","EAT-Fast Food And Counter Workers","Female","White alone",7628,817.344119810469,"good",0.554239627988084,0.0352985190167948
"229",2022,"Region","EAT-Fast Food And Counter Workers","Female","Total",13763,1274.51469408507,"good",0.66263842079923,0.033455480408473
"230",2022,"Region","EAT-Fast Food And Counter Workers","Male","White alone",3657,635.719928587857,"good",0.521906664763808,0.0568533549289113
"231",2022,"Region","EAT-Fast Food And Counter Workers","Male","Total",7007,934.880578571402,"good",0.33736157920077,0.033455480408473
"232",2022,"Region","EAT-Fast Food And Counter Workers","Total","Total",20770,1708.15531868848,"good",0.00485609862392614,0.000399266186287575
"233",2022,"Region","EAT-First-Line Supervisors Of Food Preparation And Serving Workers","Female","White alone",3390,716.330544804562,"good",0.646206633625619,0.0703336639003087
"234",2022,"Region","EAT-First-Line Supervisors Of Food Preparation And Serving Workers","Female","Total",5246,879.434446796633,"good",0.589305773983374,0.070105946997046
"235",2022,"Region","EAT-First-Line Supervisors Of Food Preparation And Serving Workers","Male","Total",3656,830.195418078629,"good",0.410694226016625,0.0701059469970459
"236",2022,"Region","EAT-First-Line Supervisors Of Food Preparation And Serving Workers","Total","Total",8902,1177.77134972848,"good",0.00208131872653782,0.000275157117828583
"237",2022,"Region","EAT-Food Preparation Workers","Female","Asian alone",2117,390.442404699464,"good",0.179012345679012,0.0300542608441541
"238",2022,"Region","EAT-Food Preparation Workers","Female","White alone",6398,863.931698874396,"good",0.541011330965669,0.0506776491096995
"239",2022,"Region","EAT-Food Preparation Workers","Female","Total",11826,1088.34771391316,"good",0.613095546684639,0.0359861888199099
"240",2022,"Region","EAT-Food Preparation Workers","Male","White alone",3895,640.175374114391,"good",0.521908079860646,0.0477599488318811
"241",2022,"Region","EAT-Food Preparation Workers","Male","Total",7463,941.427765621187,"good",0.386904453315361,0.0359861888199099
"242",2022,"Region","EAT-Food Preparation Workers","Total","Total",19289,1476.40825709642,"good",0.00450983564549405,0.000344996066760102
"243",2022,"Region","EAT-Food Servers, Nonrestaurant","Female","Total",2569,508.132085880482,"good",0.671633986928105,0.0782047542504887
"244",2022,"Region","EAT-Food Servers, Nonrestaurant","Total","Total",3825,612.521553970756,"good",0.000894298374411049,0.000143222235046987
"245",2022,"Region","EAT-Hosts And Hostesses, Restaurant, Lounge, And Coffee Shop","Female","Total",3619,579.141168008716,"good",0.794337137840211,0.0571248663666135
"246",2022,"Region","EAT-Hosts And Hostesses, Restaurant, Lounge, And Coffee Shop","Total","Total",4556,649.76375559891,"good",0.0010652087304096,0.000151915952148394
"247",2022,"Region","EAT-Waiters And Waitresses","Female","Asian alone",4047,603.138750869151,"good",0.198197756991038,0.0285742040973277
"248",2022,"Region","EAT-Waiters And Waitresses","Female","Hispanic or Latino",2235,390.964281431181,"good",0.109456878397571,0.0177935853412812
"249",2022,"Region","EAT-Waiters And Waitresses","Female","White alone",11462,1151.21855310471,"good",0.561339928497968,0.0375668132185731
"250",2022,"Region","EAT-Waiters And Waitresses","Female","Total",20419,1348.19462212388,"good",0.677157259401738,0.030445201733155
"251",2022,"Region","EAT-Waiters And Waitresses","Male","Asian alone",1754,418.91564961517,"good",0.180174627632255,0.0391564313188677
"252",2022,"Region","EAT-Waiters And Waitresses","Male","White alone",4274,723.949343115594,"good",0.439034411915768,0.054913210713209
"253",2022,"Region","EAT-Waiters And Waitresses","Male","Total",9735,1207.63129401786,"good",0.322842740598262,0.030445201733155
"254",2022,"Region","EAT-Waiters And Waitresses","Total","Total",30154,1836.21602493688,"good",0.00705011063581458,0.000429457340655815
"255",2022,"Region","EDU-Archivists, Curators, And Museum Technicians","Total","Total",1394,328.477915130911,"good",0.000325922074229805,7.6785914211045e-05
"256",2022,"Region","EDU-Elementary And Middle School Teachers","Female","Asian alone",2076,370.17580873485,"good",0.0586639538826721,0.0100360844553869
"257",2022,"Region","EDU-Elementary And Middle School Teachers","Female","Hispanic or Latino",2262,511.134880709094,"good",0.0639199728721601,0.0139853623333168
"258",2022,"Region","EDU-Elementary And Middle School Teachers","Female","White alone",28191,1580.74246233534,"good",0.796625974906748,0.0189456732755702
"259",2022,"Region","EDU-Elementary And Middle School Teachers","Female","Total",35388,1857.54751890228,"good",0.793043945947157,0.0173127047042203
"260",2022,"Region","EDU-Elementary And Middle School Teachers","Male","White alone",7373,835.374180943785,"good",0.79837574445046,0.044390049819924
"261",2022,"Region","EDU-Elementary And Middle School Teachers","Male","Total",9235,907.554341818577,"good",0.206956054052843,0.0173127047042203
"262",2022,"Region","EDU-Elementary And Middle School Teachers","Total","Total",44623,2167.0525675324,"good",0.0104330134278024,0.000507507432571511
"263",2022,"Region","EDU-Librarians And Media Collections Specialists","Female","White alone",2069,416.028110250678,"good",0.839350912778905,0.0724777076750001
"264",2022,"Region","EDU-Librarians And Media Collections Specialists","Female","Total",2465,498.973134831676,"good",0.723935389133627,0.100873370618016
"265",2022,"Region","EDU-Librarians And Media Collections Specialists","Total","Total",3405,690.682688740821,"good",0.000796100905848267,0.000161523347717183
"266",2022,"Region","EDU-Other Educational Instruction and Library Workers","Female","White alone",691,140.187398016013,"good",0.628753412192903,0.0934959177680309
"267",2022,"Region","EDU-Other Educational Instruction and Library Workers","Female","Total",1099,213.317242147699,"good",0.667273831208257,0.0902721356807871
"268",2022,"Region","EDU-Other Educational Instruction and Library Workers","Total","Total",1647,298.488638345331,"good",0.000385074358864052,6.98021432726759e-05
"269",2022,"Region","EDU-Other Teachers And Instructors","Female","Asian alone",1044,236.198457914632,"good",0.10941102494236,0.0225635047599134
"270",2022,"Region","EDU-Other Teachers And Instructors","Female","White alone",6960,755.629187722887,"good",0.729406832949067,0.0345115889132706
"271",2022,"Region","EDU-Other Teachers And Instructors","Female","Total",9542,926.233387979914,"good",0.607577204711875,0.0391322323570685
"272",2022,"Region","EDU-Other Teachers And Instructors","Male","White alone",4472,708.930971876846,"good",0.725620639299043,0.0484681498122262
"273",2022,"Region","EDU-Other Teachers And Instructors","Male","Total",6163,815.922736134525,"good",0.392422795288125,0.0391322323570685
"274",2022,"Region","EDU-Other Teachers And Instructors","Total","Total",15705,1235.00920807094,"good",0.00367188391375831,0.000288778065739817
"275",2022,"Region","EDU-Postsecondary Teachers","Female","Asian alone",1884,346.229516334541,"good",0.153307836276345,0.0267476950807493
"276",2022,"Region","EDU-Postsecondary Teachers","Female","White alone",8788,846.393024540018,"good",0.715111074945073,0.0328252909340622
"277",2022,"Region","EDU-Postsecondary Teachers","Female","Total",12289,1023.24837996635,"good",0.523136520369503,0.0310998890906123
"278",2022,"Region","EDU-Postsecondary Teachers","Male","Asian alone",1821,443.661105000202,"good",0.162560257096947,0.0335841600214679
"279",2022,"Region","EDU-Postsecondary Teachers","Male","White alone",7756,721.406868173224,"good",0.692376361364042,0.0399212940040794
"280",2022,"Region","EDU-Postsecondary Teachers","Male","Total",11202,1013.12370257782,"good",0.476863479630497,0.0310998890906123
"281",2022,"Region","EDU-Postsecondary Teachers","Total","Total",23491,1409.98039792624,"good",0.00549227793811502,0.000329990058754249
"282",2022,"Region","EDU-Preschool And Kindergarten Teachers","Female","White alone",7527,870.813421756492,"good",0.561716417910448,0.0496758965338169
"283",2022,"Region","EDU-Preschool And Kindergarten Teachers","Female","Total",13400,1100.93085949402,"good",0.950354609929078,0.0198742851610139
"284",2022,"Region","EDU-Preschool And Kindergarten Teachers","Total","Total",14100,1145.0423639712,"good",0.00329662930175053,0.000267872448227042
"285",2022,"Region","EDU-Secondary School Teachers","Female","White alone",6965,776.740189321693,"good",0.787628632816917,0.036207888175143
"286",2022,"Region","EDU-Secondary School Teachers","Female","Total",8843,872.57481781292,"good",0.571622495151907,0.0379698149717073
"287",2022,"Region","EDU-Secondary School Teachers","Male","White alone",5512,716.997928349518,"good",0.831748905990644,0.0431696833250675
"288",2022,"Region","EDU-Secondary School Teachers","Male","Total",6627,778.990614097821,"good",0.428377504848093,0.0379698149717073
"289",2022,"Region","EDU-Secondary School Teachers","Total","Total",15470,1163.67136057985,"good",0.00361694009206246,0.000272147906554907
"290",2022,"Region","EDU-Special Education Teachers","Female","White alone",3018,506.433361241882,"good",0.859584164055825,0.0627224161332787
"291",2022,"Region","EDU-Special Education Teachers","Female","Total",3511,529.294567071352,"good",0.856341463414634,0.050745202476278
"292",2022,"Region","EDU-Special Education Teachers","Total","Total",4100,621.558412065994,"good",0.000958594335970013,0.000145418624513282
"293",2022,"Region","EDU-Teaching Assistants","Female","Asian alone",2017,405.314280307578,"good",0.0975857564468528,0.0191323128852571
"294",2022,"Region","EDU-Teaching Assistants","Female","Hispanic or Latino",1930,446.139497426253,"good",0.0933765542600029,0.0194570755077258
"295",2022,"Region","EDU-Teaching Assistants","Female","White alone",14171,985.920426668654,"good",0.685616140113213,0.0319420115583233
"296",2022,"Region","EDU-Teaching Assistants","Female","Total",20669,1269.45823471964,"good",0.850786202354491,0.0178531130300359
"297",2022,"Region","EDU-Teaching Assistants","Male","White alone",2237,394.260894421448,"good",0.617103448275862,0.0699241243527453
"298",2022,"Region","EDU-Teaching Assistants","Male","Total",3625,486.721698218037,"good",0.149213797645509,0.0178531130300359
"299",2022,"Region","EDU-Teaching Assistants","Total","Total",24294,1408.19950929147,"good",0.0056800221458672,0.000329221932452219
"300",2022,"Region","EDU-Tutors","Female","White alone",1834,389.73119064459,"good",0.562749309604173,0.0794629463101151
"301",2022,"Region","EDU-Tutors","Female","Total",3259,528.722551287535,"good",0.587524788173788,0.0662368416880598
"302",2022,"Region","EDU-Tutors","Male","White alone",1259,299.487147700031,"good",0.550262237762238,0.109116937074912
"303",2022,"Region","EDU-Tutors","Male","Total",2288,497.95090146394,"good",0.412475211826212,0.0662368416880598
"304",2022,"Region","EDU-Tutors","Total","Total",5547,720.115636652371,"good",0.00129690799551845,0.000168433913934507
"305",2022,"Region","ENG-Aerospace Engineers","Female","White alone",1176,275.066184960547,"good",0.660674157303371,0.112532361434683
"306",2022,"Region","ENG-Aerospace Engineers","Female","Total",1780,328.753980515826,"good",0.116294263687443,0.0198894182192907
"307",2022,"Region","ENG-Aerospace Engineers","Male","Asian alone",2560,434.221112484757,"good",0.189265119030016,0.0307790624827308
"308",2022,"Region","ENG-Aerospace Engineers","Male","White alone",9401,778.828720144872,"good",0.695031790625462,0.0349089543056227
"309",2022,"Region","ENG-Aerospace Engineers","Male","Total",13526,805.849805496502,"good",0.883705736312557,0.0198894182192907
"310",2022,"Region","ENG-Aerospace Engineers","Total","Total",15306,867.541169258699,"good",0.00357859631862366,0.000203162435410527
"311",2022,"Region","ENG-Architects, Except Landscape And Naval","Female","White alone",1685,329.856546871136,"good",0.72008547008547,0.0729456646268537
"312",2022,"Region","ENG-Architects, Except Landscape And Naval","Female","Total",2340,416.173458832072,"good",0.351721028107621,0.0488495302933303
"313",2022,"Region","ENG-Architects, Except Landscape And Naval","Male","White alone",3422,519.606522620723,"good",0.793415256202179,0.0701358555490404
"314",2022,"Region","ENG-Architects, Except Landscape And Naval","Male","Total",4313,592.091694262806,"good",0.648278971892379,0.0488495302933303
"315",2022,"Region","ENG-Architects, Except Landscape And Naval","Total","Total",6653,753.984004865985,"good",0.00155549466273378,0.00017626755222711
"316",2022,"Region","ENG-Civil Engineers","Female","White alone",1862,343.543983454084,"good",0.708793300342596,0.0819318816766939
"317",2022,"Region","ENG-Civil Engineers","Female","Total",2627,420.764021906876,"good",0.227209825289742,0.0316193985809254
"318",2022,"Region","ENG-Civil Engineers","Male","White alone",6785,710.81542597481,"good",0.759373251259093,0.039549145908656
"319",2022,"Region","ENG-Civil Engineers","Male","Total",8935,816.395949388224,"good",0.772790174710258,0.0316193985809253
"320",2022,"Region","ENG-Civil Engineers","Total","Total",11562,932.38659496276,"good",0.00270323602743544,0.000218171488320211
"321",2022,"Region","ENG-Computer Hardware Engineers","Total","Total",1772,400.260310182636,"good",0.000414299795936308,9.35633517203586e-05
"322",2022,"Region","ENG-Electrical and Electronic Engineering Technologists And Technicians","Male","Total",1778,353.752842015085,"good",0.904834605597964,0.0484297186688109
"323",2022,"Region","ENG-Electrical and Electronic Engineering Technologists And Technicians","Total","Total",1965,366.43311954912,"good",0.000459423870775872,8.5669513810639e-05
"324",2022,"Region","ENG-Electrical And Electronics Engineers","Male","White alone",3496,623.679899079848,"good",0.713906473351031,0.0668820790339439
"325",2022,"Region","ENG-Electrical And Electronics Engineers","Male","Total",4897,658.350908306125,"good",0.902173913043478,0.0304122676963716
"326",2022,"Region","ENG-Electrical And Electronics Engineers","Total","Total",5428,702.648516511812,"good",0.00126908537942567,0.000164275870883059
"327",2022,"Region","ENG-Industrial Engineers, Including Health And Safety","Male","White alone",2994,534.280831142434,"good",0.656147271531887,0.071360528213387
"328",2022,"Region","ENG-Industrial Engineers, Including Health And Safety","Male","Total",4563,601.137785817445,"good",0.798844537815126,0.0467081416808277
"329",2022,"Region","ENG-Industrial Engineers, Including Health And Safety","Total","Total",5712,655.999105266158,"good",0.00133548557245383,0.000153393677621289
"330",2022,"Region","ENG-Landscape Architects","Total","Total",995,232.506362351119,"good",0.000232634479095162,5.4369148519482e-05
"331",2022,"Region","ENG-Mechanical Engineers","Male","White alone",4442,712.767699029635,"good",0.816094065772552,0.0445615828482001
"332",2022,"Region","ENG-Mechanical Engineers","Male","Total",5443,774.169752494568,"good",0.890688921616757,0.0380422045901423
"333",2022,"Region","ENG-Mechanical Engineers","Total","Total",6111,772.688036986791,"good",0.00142877316758848,0.000180708491481255
"334",2022,"Region","ENG-Other Drafters","Male","Total",1347,328.729286123096,"good",0.71763452317528,0.0949041164698224
"335",2022,"Region","ENG-Other Drafters","Total","Total",1877,403.123016652485,"good",0.000438849163077004,9.42315843288461e-05
"336",2022,"Region","ENG-Other Engineering Technologists And Technicians, Except Drafters","Male","White alone",4530,536.822884088644,"good",0.698966208918377,0.0510641771255729
"337",2022,"Region","ENG-Other Engineering Technologists And Technicians, Except Drafters","Male","Total",6481,721.497918889064,"good",0.840160746694322,0.038088812221997
"338",2022,"Region","ENG-Other Engineering Technologists And Technicians, Except Drafters","Total","Total",7714,788.631769384483,"good",0.00180356017260309,0.000184345241365791
"339",2022,"Region","ENG-Other Engineers","Female","White alone",1251,289.19034499357,"good",0.531887755102041,0.0865518220680206
"340",2022,"Region","ENG-Other Engineers","Female","Total",2352,442.917433726366,"good",0.175903073816468,0.0295321054709996
"341",2022,"Region","ENG-Other Engineers","Male","Asian alone",2412,503.941259589101,"good",0.218894636536891,0.0429288907120137
"342",2022,"Region","ENG-Other Engineers","Male","White alone",7133,801.890004490953,"good",0.647336418912787,0.0447299153299024
"343",2022,"Region","ENG-Other Engineers","Male","Total",11019,997.41296001393,"good",0.824096926183531,0.0295321054709996
"344",2022,"Region","ENG-Other Engineers","Total","Total",13371,1116.44042528363,"good",0.00312618655274513,0.000261017553155732
"345",2022,"Region","ENT-Artists And Related Workers","Female","White alone",2545,398.003492150195,"good",0.769579679467796,0.0632028054014249
"346",2022,"Region","ENT-Artists And Related Workers","Female","Total",3307,467.560396189626,"good",0.468812021548058,0.0515307711614414
"347",2022,"Region","ENT-Artists And Related Workers","Male","White alone",2855,481.453872035006,"good",0.761942887643448,0.0678007878711712
"348",2022,"Region","ENT-Artists And Related Workers","Male","Total",3747,551.388565640194,"good",0.531187978451942,0.0515307711614413
"349",2022,"Region","ENT-Artists And Related Workers","Total","Total",7054,714.933635275856,"good",0.00164924986486158,0.000167218509061016
"350",2022,"Region","ENT-Coaches And Scouts","Female","White alone",2151,385.474784360145,"good",0.676202452059101,0.0858238412967594
"351",2022,"Region","ENT-Coaches And Scouts","Female","Total",3181,545.079506135344,"good",0.539243939650788,0.0616504322229322
"352",2022,"Region","ENT-Coaches And Scouts","Male","White alone",1608,356.253985437356,"good",0.591611479028698,0.0805200687341367
"353",2022,"Region","ENT-Coaches And Scouts","Male","Total",2718,518.843405016147,"good",0.460756060349212,0.0616504322229322
"354",2022,"Region","ENT-Coaches And Scouts","Total","Total",5899,777.523654275225,"good",0.00137920682631393,0.000182041514551948
"355",2022,"Region","ENT-Editors","Female","White alone",1268,280.249781806338,"good",0.760647870425915,0.0927145023271215
"356",2022,"Region","ENT-Editors","Female","Total",1667,332.39055780437,"good",0.643380934002316,0.0700409606504609
"357",2022,"Region","ENT-Editors","Male","Total",924,226.454131936801,"good",0.356619065997684,0.0700409606504609
"358",2022,"Region","ENT-Editors","Total","Total",2591,415.331553302599,"good",0.000605784859633733,9.70512939206801e-05
"359",2022,"Region","ENT-Graphic Designers","Female","White alone",2526,369.536353018888,"good",0.748001184483269,0.0677494394961119
"360",2022,"Region","ENT-Graphic Designers","Female","Total",3377,419.442582570904,"good",0.497129397909613,0.0519509276465907
"361",2022,"Region","ENT-Graphic Designers","Male","White alone",2649,469.914052641544,"good",0.775468384074941,0.0606079059178802
"362",2022,"Region","ENT-Graphic Designers","Male","Total",3416,542.810119747228,"good",0.502870602090387,0.0519509276465907
"363",2022,"Region","ENT-Graphic Designers","Total","Total",6793,666.01649916406,"good",0.00158822715225471,0.000155853534076477
"364",2022,"Region","ENT-Interior Designers","Female","Total",2397,558.228877648989,"good",0.841643258426966,0.0743351510378524
"365",2022,"Region","ENT-Interior Designers","Total","Total",2848,561.31186939949,"good",0.000665872358254292,0.000131249766694488
"366",2022,"Region","ENT-Interpreters And Translators","Female","Total",2722,518.838059106596,"good",0.774395448079659,0.0639943134395013
"367",2022,"Region","ENT-Interpreters And Translators","Total","Total",3515,570.458748700333,"good",0.000821819290471853,0.000133336685147433
"368",2022,"Region","ENT-Musicians And Singers","Female","Total",947,230.368727245041,"good",0.384022708840227,0.0885739238125254
"369",2022,"Region","ENT-Musicians And Singers","Total","Total",2466,471.436738399226,"good",0.000576559422561476,0.000110245622818539
"370",2022,"Region","ENT-Other Designers","Female","White alone",3367,505.043398224351,"good",0.598577777777778,0.0734925479491603
"371",2022,"Region","ENT-Other Designers","Female","Total",5625,915.588587400204,"good",0.535561268209083,0.0526638761834523
"372",2022,"Region","ENT-Other Designers","Male","White alone",3613,532.485127894432,"good",0.740672406724067,0.0597059026708554
"373",2022,"Region","ENT-Other Designers","Male","Total",4878,627.696952244871,"good",0.464438731790917,0.0526638761834523
"374",2022,"Region","ENT-Other Designers","Total","Total",10503,1080.8317243482,"good",0.00245563812455928,0.000252677787952724
"375",2022,"Region","ENT-Other Media And Communication Equipment Workers","Male","Total",2111,494.372449639439,"good",0.907566638005159,0.056782213844
"376",2022,"Region","ENT-Other Media And Communication Equipment Workers","Total","Total",2326,505.794968943692,"good",0.000543826933040549,0.000118230715312419
"377",2022,"Region","ENT-Photographers","Female","Total",2255,533.933272887399,"good",0.56220393916729,0.0777007058294168
"378",2022,"Region","ENT-Photographers","Male","White alone",1384,291.583616444323,"good",0.788154897494305,0.0931379680330727
"379",2022,"Region","ENT-Photographers","Male","Total",1756,367.942964121139,"good",0.43779606083271,0.0777007058294168
"380",2022,"Region","ENT-Photographers","Total","Total",4011,665.028152114631,"good",0.000937785824774567,0.000155496803263834
"381",2022,"Region","ENT-Producers And Directors","Total","Total",3013,602.676120106189,"good",0.000704449935189671,0.000140866953958647
"382",2022,"Region","ENT-Public Relations Specialists","Female","White alone",1824,443.211358163349,"good",0.801405975395431,0.0705607555806015
"383",2022,"Region","ENT-Public Relations Specialists","Female","Total",2276,513.338716868551,"good",0.706174371703382,0.084141959563566
"384",2022,"Region","ENT-Public Relations Specialists","Total","Total",3223,636.457600373937,"good",0.000753548669471062,0.000148807478136956
"385",2022,"Region","ENT-Technical Writers","Total","Total",1939,380.329727573654,"good",0.000453344979864843,8.8883276851373e-05
"386",2022,"Region","ENT-Writers And Authors","Female","White alone",3171,500.678794873769,"good",0.80461811722913,0.060463080947316
"387",2022,"Region","ENT-Writers And Authors","Female","Total",3941,568.173450918599,"good",0.686107242339833,0.0559734053955716
"388",2022,"Region","ENT-Writers And Authors","Male","White alone",1425,331.236997397634,"good",0.790349417637271,0.0965828479841251
"389",2022,"Region","ENT-Writers And Authors","Male","Total",1803,412.183300971789,"good",0.313892757660167,0.0559734053955716
"390",2022,"Region","ENT-Writers And Authors","Total","Total",5744,725.099784925323,"good",0.00134296728434433,0.000169579982686436
"391",2022,"Region","FFF-Fishing And Hunting Workers","Male","Total",1928,451.868055952177,"good",0.966416040100251,0.0227720050949792
"392",2022,"Region","FFF-Fishing And Hunting Workers","Total","Total",1995,455.120250638499,"good",0.000466437975673214,0.00010644533757729
"393",2022,"Region","FFF-Other Agricultural Workers","Female","White alone",1222,301.31487945752,"good",0.464285714285714,0.0986211394914416
"394",2022,"Region","FFF-Other Agricultural Workers","Female","Total",2632,468.390460900412,"good",0.363435515051091,0.0642817943860087
"395",2022,"Region","FFF-Other Agricultural Workers","Male","Total",4610,752.572128531545,"good",0.636564484948909,0.0642817943860086
"396",2022,"Region","FFF-Other Agricultural Workers","Total","Total",7242,750.434323946806,"good",0.00169320492221825,0.000175416462630234
"397",2022,"Region","FIN-Accountants And Auditors","Female","Asian alone",5166,598.269448203525,"good",0.253074021456915,0.0236709500547914
"398",2022,"Region","FIN-Accountants And Auditors","Female","White alone",12090,957.325483865728,"good",0.592269632097193,0.0278385366136029
"399",2022,"Region","FIN-Accountants And Auditors","Female","Total",20413,1428.85503937987,"good",0.648464055402014,0.0258237002185146
"400",2022,"Region","FIN-Accountants And Auditors","Male","Asian alone",1811,390.718147745277,"good",0.163654437014278,0.0331622561597626
"401",2022,"Region","FIN-Accountants And Auditors","Male","White alone",8107,752.018366494463,"good",0.732604373757455,0.0419744606078022
"402",2022,"Region","FIN-Accountants And Auditors","Male","Total",11066,886.909724774032,"good",0.351535944597986,0.0258237002185146
"403",2022,"Region","FIN-Accountants And Auditors","Total","Total",31479,1578.96848355026,"good",0.0073599002687805,0.000368471842412021
"404",2022,"Region","FIN-Credit Counselors And Loan Officers","Female","White alone",1839,403.623469938258,"good",0.711411992263056,0.0770187927587181
"405",2022,"Region","FIN-Credit Counselors And Loan Officers","Female","Total",2585,478.684824634122,"good",0.585503963759909,0.065587314832321
"406",2022,"Region","FIN-Credit Counselors And Loan Officers","Male","Total",1830,386.195063293797,"good",0.414496036240091,0.065587314832321
"407",2022,"Region","FIN-Credit Counselors And Loan Officers","Total","Total",4415,632.906561768797,"good",0.0010322424373921,0.000147990586551722
"408",2022,"Region","FIN-Financial And Investment Analysts","Female","Total",3155,559.38816988854,"good",0.509775407981903,0.0663128071960588
"409",2022,"Region","FIN-Financial And Investment Analysts","Male","White alone",1821,419.773896452007,"good",0.600197758734344,0.0843225967262656
"410",2022,"Region","FIN-Financial And Investment Analysts","Male","Total",3034,579.993501868771,"good",0.490224592018097,0.0663128071960588
"411",2022,"Region","FIN-Financial And Investment Analysts","Total","Total",6189,788.681950417118,"good",0.00144700984032156,0.000184397685908706
"412",2022,"Region","FIN-Other Financial Specialists","Total","Total",1289,309.555171637464,"good",0.000301372707089109,7.23818493991236e-05
"413",2022,"Region","FIN-Personal Financial Advisors","Female","White alone",1648,313.018257784191,"good",0.688387635756057,0.0787500937104751
"414",2022,"Region","FIN-Personal Financial Advisors","Female","Total",2394,438.093180650532,"good",0.351180871351034,0.0492538602601682
"415",2022,"Region","FIN-Personal Financial Advisors","Male","White alone",3479,529.645424754854,"good",0.786570201220891,0.0624803007303598
"416",2022,"Region","FIN-Personal Financial Advisors","Male","Total",4423,583.680447546001,"good",0.648819128648966,0.0492538602601682
"417",2022,"Region","FIN-Personal Financial Advisors","Total","Total",6817,761.142228819621,"good",0.00159383843617258,0.000177916424999117
"418",2022,"Region","FIN-Tax Preparers","Female","Total",877,214.055210194123,"good",0.567637540453074,0.105611731038945
"419",2022,"Region","FIN-Tax Preparers","Total","Total",1545,349.67879183259,"good",0.00036122640221309,8.1767260142999e-05
"420",2022,"Region","HLS-Dental Assistants","Female","White alone",3365,453.05073984875,"good",0.573351507922985,0.0524788697352205
"421",2022,"Region","HLS-Dental Assistants","Female","Total",5869,609.929532081371,"good",0.925563791200126,0.030907424466829
"422",2022,"Region","HLS-Dental Assistants","Total","Total",6341,653.682515354358,"good",0.00148254797180143,0.000152738938931198
"423",2022,"Region","HLS-Home Health Aides","Female","White alone",1737,318.745228093692,"good",0.467438105489774,0.0829938238494038
"424",2022,"Region","HLS-Home Health Aides","Female","Total",3716,616.952529461344,"good",0.82212389380531,0.0538142314207016
"425",2022,"Region","HLS-Home Health Aides","Total","Total",4520,706.745969715251,"good",0.0010567918045328,0.000165269155566923
"426",2022,"Region","HLS-Massage Therapists","Female","White alone",2864,602.599897276377,"good",0.696498054474708,0.07904385521989
"427",2022,"Region","HLS-Massage Therapists","Female","Total",4112,662.164913142867,"good",0.837133550488599,0.0523565784018546
"428",2022,"Region","HLS-Massage Therapists","Total","Total",4912,699.59888968519,"good",0.00114844277519139,0.000163551619795481
"429",2022,"Region","HLS-Medical Assistants","Female","White alone",5287,701.595199877572,"good",0.582525341560159,0.0522033213958315
"430",2022,"Region","HLS-Medical Assistants","Female","Total",9076,867.401184351855,"good",0.897725024727992,0.0271361579223763
"431",2022,"Region","HLS-Medical Assistants","Total","Total",10110,887.766509475465,"good",0.00236375335040411,0.000207605377481125
"432",2022,"Region","HLS-Nursing Assistants","Female","Asian alone",2376,414.315546873696,"good",0.174346932785442,0.0285542118077362
"433",2022,"Region","HLS-Nursing Assistants","Female","Black or African American alone",2943,577.504070538685,"good",0.215952450836513,0.0353352779466085
"434",2022,"Region","HLS-Nursing Assistants","Female","Hispanic or Latino",1586,367.401092356841,"good",0.116378045201057,0.0270818831484696
"435",2022,"Region","HLS-Nursing Assistants","Female","White alone",5096,650.560065294704,"good",0.373936014088641,0.0363534486905128
"436",2022,"Region","HLS-Nursing Assistants","Female","Total",13628,1087.44199094653,"good",0.820469596628537,0.0269732358640743
"437",2022,"Region","HLS-Nursing Assistants","Male","Total",2982,518.048606807315,"good",0.179530403371463,0.0269732358640743
"438",2022,"Region","HLS-Nursing Assistants","Total","Total",16610,1257.30294306752,"good",0.00388347607816144,0.000294053231588589
"439",2022,"Region","HLS-Other Healthcare Support Workers","Female","White alone",1302,309.685831828,"good",0.559278350515464,0.102690308499114
"440",2022,"Region","HLS-Other Healthcare Support Workers","Female","Total",2328,500.231760689483,"good",0.733690513709423,0.0767670095545121
"441",2022,"Region","HLS-Other Healthcare Support Workers","Total","Total",3173,550.703399338065,"good",0.000741858494642159,0.000128783053000297
"442",2022,"Region","HLS-Personal Care Aides","Female","Asian alone",3639,579.066987652335,"good",0.148639817008414,0.0216046447744159
